# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      55.752      302.400     2791.723     3632.129
      55.852      312.500     2828.414     3632.129
      55.953      369.600     2828.434     3632.129
      56.053      282.600     2890.289     3632.129
      56.153      213.100     3019.266     3632.129
      56.272      401.400     3019.266     3632.129
      56.394      362.500     3024.734     3632.129
      56.515      400.000     3045.465     3632.129
      56.637      400.000     3045.465     3632.129
      56.759      362.500     3045.465     3632.129
      56.881      358.400     3045.465     3632.129
      57.002      400.000     3045.465     3632.129
      57.124      400.000     3045.465     3632.129
      57.246      400.000     3045.465     3632.129
      57.368      250.000     2900.199     3420.594
      57.489      397.700     2900.199     3420.594
      57.610      400.000     2900.199     3420.594
      57.731      400.000     2900.199     3420.594
      57.853      175.000     2166.523     3334.469
      57.974      100.300      919.730     1434.008
      58.097      100.000      867.191     1446.125
      58.200      100.300      999.359     1576.395
      58.322      100.000     1013.094     1576.395
      58.424       99.700     1015.496     1576.395
      58.526       99.400     1018.938     1576.395
      58.629      100.800     1023.020     1576.395
      58.732       99.400     1028.355     1576.395
      58.834      100.800     1031.742     1576.324
      58.956      100.000     1035.746     1576.324
      59.059       99.400     1038.711     1576.324
      59.181      100.000     1041.859     1576.324
      59.284       99.700     1044.621     1576.324
      59.386      100.300     1046.996     1576.324
      59.488       99.700     1047.488     1576.324
      59.591      100.300     1047.488     1576.324
      59.693       99.700     1047.488     1576.324
      59.796      100.300     1047.488     1576.324
      59.899       99.400     1047.488     1576.324
      60.001      100.800      974.848     1553.109
      60.103       99.400     1060.602     1600.570
      60.206      100.800     1036.477     1588.453
      60.308       99.400      971.766     1553.109
      60.411       99.700     1025.332     1600.570
      60.534      100.000     1106.574     1650.332
      60.637      100.300     1027.824     1625.070
      60.739      249.300     1102.562     3632.059
      60.860      400.000     1165.406     3632.059
      60.981      400.000     1231.184     3632.059
      61.102      375.000     1292.414     3632.059
      61.224      372.700     1337.457     3632.059
      61.345      400.000     1403.648     3632.059
      61.466      400.000     1466.984     3632.059
      61.587      362.500     1535.895     3632.059
      61.709      315.400     1561.500     3632.059
      61.824      350.000     1589.832     3632.059
      61.940      440.300     1612.445     3632.059
      62.040      329.700     1641.656     3632.059
      62.141      365.700     1675.793     3632.059
      62.241      349.100     1678.059     3632.059
      62.341      315.400     1733.402     3632.059
      62.441      382.300     1769.031     3632.059
      62.556      362.500     1814.590     3632.059
      62.657      382.300     1856.062     3632.059
      62.758      352.800     1889.680     3632.059
      62.858      284.100     1928.051     3632.059
      62.962      329.700     1928.422     3632.059
      63.073      401.400     1936.672     3632.059
      63.194      400.000     1980.254     3632.059
      63.316      397.700     2029.910     3632.059
      63.437      400.000     2085.027     3632.059
      63.558      362.500     2118.684     3632.059
      63.680      300.000     2169.852     3632.059
      63.801      344.000     2170.535     3632.059
      63.923      362.500     2170.535     3632.059
      64.044      362.500     2212.348     3632.059
      64.165      362.500     2256.457     3632.059
      64.286      397.700     2309.148     3632.059
      64.407      400.000     2362.273     3632.059
      64.528      400.000     2414.059     3632.059
      64.650      362.500     2446.676     3632.059
      64.771      401.400     2490.688     3632.059
      64.892      375.000     2539.805     3632.059
      65.013      375.000     2588.078     3632.059
      65.134      325.000     2638.703     3632.059
      65.256      358.400     2670.941     3632.059
      65.377      350.000     2697.414     3632.059
      65.488      397.700     2721.023     3632.059
      65.592      401.400     2763.191     3632.059
      65.692      282.600     2828.375     3632.059
      65.815      362.500     2828.410     3632.059
      65.915      401.400     2828.410     3632.059
      66.015      133.000     2973.117     3632.059
      66.130      344.000     3019.242     3632.059
      66.252      362.500     3019.242     3632.059
      66.373      362.500     3027.680     3632.059
      66.495      400.000     3045.441     3632.059
      66.617      362.500     3045.441     3632.059
      66.738      284.100     3045.441     3632.059
      66.860      400.000     3045.441     3632.059
      66.982      400.000     3045.441     3632.059
      67.103      400.000     3045.441     3632.059
      67.224      400.000     3029.492     3632.059
      67.346      172.000     2878.371     3420.523
      67.467      400.000     2878.371     3420.523
      67.588      400.000     2878.371     3420.523
      67.709      401.400     2878.371     3420.523
      67.831      325.000     2650.094     3334.398
      67.951      100.000     1536.668     3334.398
      68.062       99.400      810.988     1336.973
      68.183      100.000      838.250     1458.176
      68.305      100.000      984.641     1588.445
      68.428      114.700     1003.352     1588.445
      68.531       99.400     1005.395     1588.445
      68.634      100.300     1008.840     1588.445
      68.737       99.700     1012.914     1588.445
      68.839      100.300     1018.090     1588.445
      68.942       99.700     1021.629     1588.445
      69.044      100.300     1025.184     1588.445
      69.147       99.400     1028.215     1588.445
      69.250      100.800     1031.008     1588.445
      69.372      100.000     1034.133     1588.445
      69.495      100.000     1037.250     1588.445
      69.597       99.700     1037.785     1588.445
      69.699      100.300     1037.785     1588.445
      69.801       99.700     1037.785     1588.445
      69.904       99.400     1037.785     1588.445
      70.025      100.000     1037.785     1588.445
      70.128      100.800      968.090     1565.230
      70.231       99.400     1050.898     1612.691
      70.334      100.800     1050.898     1612.691
      70.456      100.000      968.258     1565.230
      70.577      100.000     1049.812     1612.691
      70.698      100.000      981.953     1637.191
      70.820      100.000     1061.801     1637.191
      70.941      397.700     1127.855     3644.180
      71.062      400.000     1193.559     3644.180
      71.183      400.000     1252.023     3644.180
